mun,gender,age,education,random_order,cand_pref_cl_proga,cand_pref_cl_progb,random_list,list_treated,list_response,direct_clientelism,rnd_other,other_cards_A,Primed,Constitution_Reform_Support
270840,female,37,incomplete_fund,0.791989497,,b,0.483274901,0,1,0,6,b,1,1
270840,male,68,incomplete_fund,0.453270448,a,,0.232441133,0,1,NA,1,dont_know,0,1
270130,female,63,no_educ,0.137657786,dont_know,,0.698610287,1,1,0,5,a,0,1
270130,male,64,no_educ,0.261185208,a,,0.381944909,0,1,0,5,b,1,1
270130,male,54,fund,0.528978483,,b,0.468211862,0,1,0,5,a,1,0
270130,female,35,medio,0.987298619,,b,0.473758607,0,2,0,4,a,0,0
270050,female,22,fund,0.9078975NA09797,,b,0.04086255,0,1,0,4,dont_know,0,0
270050,male,42,no_educ,0.023641406,a,,0.690221698,1,2,0,4,a,0,1
270050,female,33,medio,0.20446291,a,,0.200622964,0,2,0,5,b,1,0
270050,female,36,incomplete_univ,0.015621619,a,,0.603627475,1,2,0,4,a,0,0
270050,male,39,medio,0.874803459,,dont_know,0.996212089,1,1,0,5,dont_know,1,0
270840,female,45,medio,0.051750603,a,,0.013459748,0,2,1,6,b,1,1
270130,female,63,medio,0.992777471,,a,0.422615548,0,1,0,5,a,0,0
270130,female,51,incomplete_fund,0.928936674,,a,0.872599719,1,3,NA,3,b,1,0
270130,female,61,no_educ,0.032290917,dont_know,,0.997410434,1,1,0,6,dont_know,0,0
270130,male,50,no_educ,0.157514748,a,,0.772955585,1,1,1,3,b,1,1
270130,female,26,no_educ,0.77122626,,b,0.657227915,1,1,0,1,dont_know,1,1
270130,male,35,fund,0.156350726,a,,0.221611917,0,1,0,2,b,1,1
270130,male,42,fund,0.765562643,,b,0.862773637,1,2,0,3,b,0,1
270130,female,38,no_educ,0.739525397,,b,0.183052739,0,2,0,6,b,0,1
270130,female,27,no_educ,0.263019974,a,,0.447158943,0,3,0,4,b,1,0
270130,female,46,incomplete_fund,0.77674658,,b,0.795474793,1,1,0,2,dont_know,0,0
270130,female,40,no_educ,0.377284923,b,,0.312382919,0,1,0,4,dont_know,0,1
270130,female,60,no_educ,0.651079959,,dont_know,0.978860811,1,1,0,6,dont_know,1,1
270130,female,42,incomplete_fund,0.5731959,,b,0.805732138,1,2,0,3,b,1,1
270840,female,25,incomplete_univ,0.0802073903NA029,a,,0.643554503,1,2,NA,4,dont_know,1,0
270050,male,48,medio,0.317991252,a,,0.953858625,1,2,0,1,a,0,1
270050,female,61,incomplete_fund,0.439971722,a,,0.237290905,0,2,0,6,a,1,0
270050,female,21,medio,0.885484285,,b,0.708075761,1,2,0,3,a,0,1
270130,female,18,incomplete_fund,0.226251994,a,,0.718044362,1,1,0,4,b,0,0
270840,male,72,incomplete_fund,0.65312802,,dont_know,0.681884222,1,2,0,5,dont_know,1,1
270840,female,40,incomplete_fund,0.595982954,,b,0.223571823,0,1,1,4,a,0,1
270050,female,32,medio,0.844397793,,b,0.385242529,0,2,0,1,b,1,1
270050,male,23,incomplete_univ,0.960302772,,a,0.408737819,0,2,0,6,b,0,0
270915,female,20,medio,0.90301573,,b,0.70486508,1,2,0,12,a,0,0
270915,male,66,incomplete_fund,0.234377645,a,,0.507748587,1,0,0,1,dont_know,1,1
270840,male,27,incomplete_medio,0.770807283,,b,0.078115331,0,1,0,4,b,0,1
270840,female,49,no_educ,0.598164807,,b,0.575032994,1,1,1,1,b,0,0
270840,female,68,no_educ,0.5NA129003769,,b,0.30930957,0,0,0,2,dont_know,1,1
270840,male,29,medio,0.030248685,a,,0.708503368,1,3,0,4,a,1,0
270840,male,18,incomplete_medio,0.515701749,,a,0.720342679,1,1,1,6,a,0,0
270840,female,26,incomplete_univ,0.992356606,,b,0.860850535,1,4,0,4,a,1,1
270840,female,72,no_educ,0.794354987,,dont_know,0.840464338,1,0,0,3,dont_know,1,0
270840,female,24,medio,0.146989513,b,,0.61469458,1,2,0,3,dont_know,1,1
270840,female,28,medio,0.63234838,,b,0.956351134,1,3,0,4,dont_know,1,0
270840,male,19,incomplete_univ,0.282172356,a,,0.761648687,1,2,0,3,a,1,1
270915,female,22,incomplete_univ,0.519764955,,b,0.948320097,1,3,1,1,a,1,0
270840,male,39,medio,0.034594381,a,,0.853068952,1,2,1,6,a,1,1
270840,male,23,incomplete_univ,0.497687291,a,,0.984679058,1,3,0,5,a,0,0
270840,male,18,incomplete_medio,0.973780082,,b,0.391809878,0,1,0,4,b,1,0
270840,female,52,no_educ,0.691402724,,b,0.613089229,1,2,0,3,a,0,1
270915,male,62,no_educ,0.392153018,a,,0.264103071,0,2,NA,4,b,0,0
270130,female,32,incomplete_fund,0.54120885,,b,0.038918107,0,2,0,3,dont_know,1,1
270915,male,43,incomplete_fund,0.453827028,b,,0.873274794,1,2,0,5,b,0,0
270915,female,38,fund,0.789797045,,a,0.320893276,0,2,1,3,b,0,0
270130,male,35,fund,0.594380225,,b,0.245683853,0,3,0,6,b,0,0
270050,male,25,incomplete_univ,0.180702185,a,,0.369747937,0,2,0,5,a,0,0
270915,male,80,no_educ,0.930768215,,dont_know,0.133398843,0,1,0,1,b,0,0
270130,female,30,no_educ,0.139943369,b,,0.319364956,0,1,0,4,a,1,0
270050,female,47,medio,0.893938119,,b,0.104518795,0,2,1,6,a,0,1
270130,female,50,no_educ,0.432864093,b,,0.0390NA25281698,1,1,0,6,b,0,0
270050,male,35,fund,0.607976927,,a,0.378918791,0,1,0,3,a,0,1
270915,female,68,no_educ,0.725585478,,b,0.68754113,1,1,0,4,b,1,1
270050,male,35,medio,0.406995785,a,,0.36300088,0,2,NA,2,a,1,0
270130,female,73,no_educ,0.621138977,,dont_know,0.016056715,0,0,0,3,b,0,0
270915,female,32,incomplete_medio,0.921660878,,b,0.121823373,0,1,0,3,a,1,0
270050,female,68,no_educ,0.442879133,a,,0.015997103,0,1,0,1,b,0,1
270050,male,26,incomplete_medio,0.624712967,,b,0.81732949,1,1,0,6,dont_know,0,1
270840,female,32,incomplete_fund,0.121955305,a,,0.157530283,0,1,1,2,b,1,1
270840,female,67,incomplete_fund,0.950984219,,b,0.317776522,0,1,0,2,a,1,0
270840,male,42,medio,0.323054491,b,,0.247050983,0,1,0,1,b,0,0
270840,male,63,incomplete_medio,0.317127686,dont_know,,0.097235185,0,1,0,2,b,0,1
270840,female,41,incomplete_fund,0.10511NA4416266,a,,0.896016513,1,1,0,4,a,0,0
270840,male,69,no_educ,0.591997686,,a,0.33434291,0,1,0,1,a,1,1
270915,female,39,incomplete_fund,0.160415547,a,,0.088851417,0,1,0,1,a,1,1
270840,female,56,incomplete_fund,0.188336984,a,,0.434643204,0,1,0,5,b,0,0
270840,female,32,incomplete_fund,0.406868563,a,,0.564615972,1,2,0,1,b,1,1
270840,male,65,no_educ,0.997752548,,b,0.684000705,1,1,0,6,a,0,0
270840,male,48,no_educ,0.505033704,,b,0.639880532,1,0,0,5,b,0,0
270840,male,21,incomplete_univ,0.168488228,a,,0.661349313,1,2,0,5,a,0,1
270130,male,35,incomplete_medio,0.272408041,a,,0.195161697,0,2,0,5,b,1,1
270130,female,58,no_educ,0.058363423,b,,0.569882103,1,3,1,3,b,1,1
270130,female,49,no_educ,0.523683929,,b,0.760200898,1,1,1,6,a,0,1
270130,male,68,no_educ,0.748321766,,a,0.90720416,1,2,1,29,dont_know,0,1
270050,female,42,medio,0.778951784,,b,0.372554888,0,2,0,1,a,0,0
270050,female,56,medio,0.306404011,a,,0.532570441,1,2,1,2,a,0,1
270915,female,42,incomplete_fund,0.328534659,a,,0.928818461,1,1,1,3,b,0,1
270130,female,62,incomplete_fund,0.922066001,,dont_know,0.43550795,0,1,0,3,a,1,1
270130,female,48,incomplete_fund,0.386200878,a,,0.749287857,1,2,0,4,a,0,1
270130,male,75,incomplete_fund,0.583928227,,b,0.443013731,0,1,0,5,a,1,1
270130,female,64,no_educ,0.927697033,,b,0.177723269,0,1,0,5,a,0,0
270130,female,28,medio,0.822709288,,b,0.98121848,1,0,0,3,a,0,0
270050,female,37,incomplete_medio,0.659578576,,a,0.205279038,0,1,0,1,a,1,0
270130,female,60,no_educ,0.904787956,,dont_know,0.515748505,1,1,1,3,dont_know,0,0
270130,female,46,no_educ,0.118080684,a,,0.892306161,1,2,0,5,dont_know,1,1
270130,female,39,incomplete_fund,0.880499469,,b,0.732199124,1,1,1,2,dont_know,1,1
270130,male,45,incomplete_fund,0.63872052,,a,0.869596944,1,1,NA,5,dont_know,0,0
270130,female,30,incomplete_fund,0.572867135,,b,0.59487085,1,1,0,4,b,0,1
270915,male,22,incomplete_univ,0.566220637,,b,0.757516917,1,1,0,1,b,1,1
270050,male,50,incomplete_fund,0.762047775,,b,0.390153501,0,2,0,2,a,1,0
270840,female,34,incomplete_fund,0.066675445,b,,0.945508952,1,1,0,4,a,0,1
270050,female,45,incomplete_medio,0.760709474,,b,0.300684106,0,1,1,4,a,0,1
270840,female,33,medio,0.919119306,,b,0.527802405,1,1,0,1,a,1,0
270840,female,62,incomplete_fund,0.803271618,,dont_know,0.030723275,0,1,0,6,dont_know,0,1
270840,male,19,incomplete_medio,0.023294225,a,,0.086393504,0,2,0,4,b,1,1
270840,female,NA,no_educ,0.177884446,dont_know,,0.670097861,1,1,0,1,dont_know,1,1
270840,male,68,no_educ,0.961116579,,a,0.213026259,0,2,1,1,b,0,0
270840,female,63,no_educ,0.596984516,,dont_know,0.255241895,0,1,0,6,a,1,1
270840,female,45,incomplete_fund,0.714649691,,dont_know,0.499797385,0,1,0,1,dont_know,0,0
270050,female,35,fund,0.670349952,,a,0.296087461,0,1,1,29,b,1,1
270050,female,36,incomplete_univ,0.554336667,,b,0.566936284,1,2,0,3,a,0,1
270840,female,33,incomplete_fund,0.679010462,,b,0.870534326,1,1,0,3,b,0,1
270915,male,59,incomplete_fund,0.98797899,,dont_know,0.349881449,0,1,0,4,b,0,0
270915,female,53,incomplete_fund,0.894832389,,dont_know,0.215807418,0,3,0,5,dont_know,1,1
270915,male,44,medio,0.596162491,,b,0.769272734,1,4,0,5,b,0,0
270915,female,38,incomplete_medio,0.220141141,b,,0.972944981,1,2,0,1,b,0,0
270915,male,65,no_educ,0.824160036,,dont_know,0.363205355,0,NA,0,3,dont_know,0,1
270915,male,34,incomplete_medio,0.834995228,,dont_know,0.56135184,1,2,0,6,dont_know,1,0
270915,male,58,fund,0.379281578,dont_know,,0.47341651,0,0,0,3,dont_know,0,0
270915,female,44,incomplete_fund,0.323922657,a,,0.805239039,1,0,0,6,a,0,0
270915,male,78,no_educ,0.334081593,a,,0.105434677,0,2,1,1,b,0,1
270915,female,54,medio,0.227435643,dont_know,,0.21236296,0,1,0,5,dont_know,0,1
270050,female,68,no_educ,0.158533087,a,,0.114522856,0,1,1,1,dont_know,1,0
270840,female,36,incomplete_medio,0.161346806,a,,0.264608621,0,0,0,6,a,1,0
270050,male,25,medio,0.612825594,,a,0.783866928,1,2,0,4,b,0,0
270050,male,21,incomplete_medio,0.714409187,,a,0.804327198,1,1,0,1,dont_know,1,1
270050,male,47,fund,0.78608852,,a,0.280579046,0,1,0,4,a,0,1
270840,female,60,incomplete_fund,0.168278313,a,,0.905384854,1,1,0,4,b,1,0
270840,male,54,no_educ,0.525645844,,a,0.099729244,0,1,1,3,dont_know,0,1
270840,female,82,no_educ,0.47159335,b,,0.560625156,1,2,0,4,dont_know,1,1
270050,male,56,incomplete_fund,0.159852427,a,,0.312151553,0,1,1,4,b,1,0
270050,male,20,medio,0.674886348,,b,0.861372917,1,1,0,3,a,0,0
270050,male,28,medio,0.097434043,a,,0.346908897,0,2,0,4,a,1,1
270050,female,28,incomplete_medio,0.303897192,a,,0.23801663,0,1,0,5,a,0,0
270840,female,58,incomplete_fund,0.052641941,a,,0.758049069,1,2,0,5,dont_know,1,0
270840,male,89,no_educ,0.190618473,dont_know,,0.922111896,1,0,0,5,dont_know,1,1
270840,female,60,incomplete_fund,0.660215615,,dont_know,0.851693218,1,1,0,5,a,0,1
270840,female,66,incomplete_fund,0.657346302,,a,0.056538341,0,1,1,2,a,0,1
270840,male,74,no_educ,0.820847101,,dont_know,0.882533163,1,1,0,1,dont_know,0,1
270840,female,28,medio,0.481998683,a,,0.589374461,1,2,0,4,a,0,0
270840,male,68,no_educ,0.367122276,a,,0.106782365,0,1,0,3,b,1,1
270840,female,64,medio,0.95566411,,dont_know,0.18995NA6231389,1,1,0,4,dont_know,1,1
270130,female,48,fund,0.877484127,,a,0.454113597,0,2,0,3,b,0,0
270840,female,40,incomplete_fund,0.668086661,,b,0.344801299,0,1,NA,5,b,1,0
270840,male,33,incomplete_medio,0.091017965,dont_know,,0.374269767,0,1,1,2,a,1,0
270915,male,61,incomplete_fund,0.704733016,,a,0.097305087,0,2,1,6,dont_know,0,1
270630,male,45,fund,0.850123686,,a,0.516815991,1,1,1,35,dont_know,0,1
270630,female,49,no_educ,0.510000965,,a,0.066802699,0,2,1,2,a,1,0
270630,female,77,incomplete_fund,0.236894464,a,,0.097763889,0,1,0,23,dont_know,1,1
270630,female,70,incomplete_fund,0.460786109,a,,0.598483568,1,0,0,2,b,1,1
270630,female,68,incomplete_fund,0.49563071,b,,0.12947706,0,1,1,5,a,0,0
270915,male,71,no_educ,0.39625159,a,,0.778529177,1,2,1,3,dont_know,1,1
270630,female,59,incomplete_fund,0.554706117,,b,0.235504574,0,1,0,3,b,1,1
270630,male,52,no_educ,0.838886583,,a,0.665590023,1,2,0,5,a,0,1
270915,female,48,fund,0.624669196,,b,0.684216173,1,2,0,3,a,1,1
270630,male,70,no_educ,0.913801681,,b,0.791275197,1,1,0,2,b,1,1
270630,male,63,incomplete_fund,0.465805205,a,,0.952136017,1,2,1,3,a,0,1
270630,female,50,no_educ,0.036650181,b,,0.995391796,1,1,0,4,b,0,1
270630,female,69,no_educ,0.053800902,a,,0.641296735,1,2,0,6,dont_know,1,1
270630,male,69,no_educ,0.619869871,,a,0.732068452,1,2,0,4,a,0,0
270630,female,63,incomplete_fund,0.854108286,,b,0.434523151,0,1,0,4,b,0,0
270630,female,61,incomplete_fund,0.92415806,,dont_know,0.265827576,0,1,0,2,b,0,1
270630,female,73,no_educ,0.62061861,,b,0.034185021,0,1,0,1,b,0,1
270630,male,55,medio,0.855466941,,a,0.647458933,1,1,0,4,a,1,1
270915,male,32,medio,0.371474705,b,,0.640142279,1,2,0,5,a,1,1
270050,male,26,fund,0.393841008,b,,0.549731264,1,3,0,6,a,1,1
270050,male,68,incomplete_fund,0.460539152,a,,0.634582173,1,1,0,3,dont_know,1,1
270630,male,50,incomplete_fund,0.257771104,a,,0.436349189,0,1,0,4,b,0,0
270915,female,49,incomplete_fund,0.870655181,,dont_know,0.241095938,0,1,0,3,a,0,0
270050,male,42,medio,0.953890609,,b,0.329437875,0,1,0,5,a,0,0
270630,female,29,medio,0.693657737,,b,0.181049702,0,2,0,2,dont_know,1,0
270630,male,67,fund,0.742050861,,b,0.941636134,1,3,0,6,b,0,1
270630,female,22,incomplete_medio,0.910016871,,b,0.813729516,1,1,0,2,a,0,1
270915,male,55,no_educ,0.434919441,b,,0.194367392,0,1,NA,2,b,1,1
270630,female,56,incomplete_fund,0.331088446,a,,0.648534973,1,1,0,4,a,1,0
270630,female,30,incomplete_univ,0.417297571,dont_know,,0.760843364,1,2,NA,3,a,1,0
270050,female,22,fund,0.659417676,,b,0.5374NA18449135,1,2,NA,4,a,0,0
270050,female,35,medio,0.553471062,,b,0.245334889,0,2,0,4,a,1,1
270460,female,59,medio,0.959080568,,dont_know,0.497528703,0,2,0,4,b,1,0
270460,male,31,fund,0.25817993,a,,0.958890279,1,2,0,6,b,0,0
270460,female,71,no_educ,0.982980511,,dont_know,0.724797642,1,3,NA,5,b,0,0
270460,female,19,medio,0.NA893498307378,,b,0.847921079,1,2,0,2,a,1,1
270915,female,52,incomplete_fund,0.183846634,a,,0.003838885,0,1,0,4,b,0,1
270050,female,34,medio,0.029717993,a,,0.246973004,0,2,0,1,a,0,1
270915,male,18,incomplete_medio,0.30300568,a,,0.47843611,0,1,0,5,a,1,0
270050,male,29,incomplete_fund,0.01998316,a,,0.354613355,0,2,0,6,a,0,1
270460,female,45,incomplete_fund,0.726111006,,b,0.256824133,0,1,0,4,dont_know,0,1
270460,female,43,no_educ,0.536328190317NA,,b,0.058336238,0,1,0,2,b,0,1
270460,female,36,incomplete_fund,0.192224283,a,,0.477430831,0,1,0,4,dont_know,0,0
270460,male,71,no_educ,0.640775746,,b,0.929136139,1,0,0,4,b,0,0
270050,male,47,incomplete_fund,0.109682029,b,,0.812603964,1,1,0,2,b,0,0
270915,female,39,fund,0.73106583,,b,0.621909735,1,0,1,5,b,0,1
270915,female,43,incomplete_fund,0.488281066,dont_know,,0.042571707,0,1,0,2,b,1,1
270915,male,39,no_educ,0.328950317,dont_know,,0.933369074,1,3,0,35,a,1,1
270915,male,37,no_educ,0.956779415,,a,0.940287108,1,4,0,2,a,0,1
270915,female,24,fund,0.269652389,a,,0.78711198,1,3,1,4,a,0,0
270915,male,25,incomplete_fund,0.167733934,a,,0.643976048,1,4,0,3,a,0,0
270915,female,67,incomplete_fund,0.34131962,a,,0.634964925,1,3,0,3,dont_know,1,1
270915,male,56,incomplete_fund,0.301064634,a,,0.43772295,0,1,1,2,dont_know,1,0
270915,female,26,medio,0.292544349,a,,0.49775222,0,1,NA,1,b,0,0
270915,female,52,incomplete_fund,0.144878059,a,,0.978212988,1,1,0,2,dont_know,1,0
270915,female,25,incomplete_medio,0.025900373,a,,0.718874334,1,2,0,3,b,1,1
270050,female,52,incomplete_medio,0.362745195,a,,0.378410744,0,1,1,5,a,0,0
270630,female,54,incomplete_fund,0.582608622,,b,0.275738178,0,1,0,6,a,1,0
270630,male,62,no_educ,0.338492581,a,,0.286531405,0,1,0,1,b,1,1
270630,female,49,incomplete_fund,0.435044794,b,,0.784976336,1,1,1,3,a,1,1
270050,female,36,incomplete_univ,0.746451029,,b,0.655375481,1,3,0,4,a,1,1
270630,female,37,medio,0.572468218,,a,0.398053693,0,2,0,12,a,1,1
270630,male,43,incomplete_fund,0.571826998,,a,0.464352052,0,1,0,3,a,0,0
270630,female,53,medio,0.682453826,,a,0.808156134,1,2,0,1,b,0,1
270630,female,60,incomplete_fund,0.414039789,a,,0.825892801,1,2,NA,1,b,0,0
270630,female,45,no_educ,0.056497268NA5105,b,,0.866204348,1,2,0,5,b,1,0
270630,female,58,incomplete_fund,0.527959363,,b,0.027295854,0,1,1,5,b,1,0
270630,male,45,incomplete_fund,0.260861619,a,,0.339833328,0,2,0,3,a,0,1
270630,female,63,no_educ,0.126659578,a,,0.523359055,1,0,0,1,b,1,1
270630,female,22,fund,0.18727098,b,,0.829914053,1,1,0,1,b,1,1
270630,male,46,no_educ,0.237062106,b,,0.395682512,0,1,0,6,a,1,1
270630,male,71,incomplete_fund,0.227019045,a,,0.975764651,1,1,0,4,dont_know,1,1
270630,female,50,incomplete_fund,0.238174311,a,,0.64214495425NA9,1,1,0,4,a,0,1
270915,female,21,incomplete_univ,0.55732671,,b,0.289124338,0,1,0,2,b,0,1
270630,female,36,incomplete_fund,0.242820271,a,,0.210358212,0,2,0,5,b,1,1
270630,male,40,incomplete_fund,0.51050689,,b,0.525148685,1,2,1,1,b,0,1
270630,female,36,incomplete_fund,0.978075985,,b,0.413848785,0,2,0,1,b,1,1
270460,female,21,medio,0.295456901,a,,0.118790042,0,2,1,1,a,0,1
270460,female,33,incomplete_fund,0.058184061,b,,0.439041782,0,1,0,3,a,1,1
270460,female,51,incomplete_univ,0.768133783,,b,0.455389239,0,1,0,1,b,0,0
270460,female,25,fund,0.950529545,,b,0.611072344,1,1,0,4,dont_know,1,1
270460,female,29,incomplete_fund,0.236917828,b,,0.911523221,1,0,0,2,a,1,0
270460,female,33,medio,0.887221688,,b,0.29631818,0,2,0,1,b,0,0
270460,male,35,medio,0.609415798,,b,0.345869344,0,1,0,3,b,1,1
270460,male,73,no_educ,0.854715142,,dont_know,0.779126946,1,1,0,103,b,0,1
270460,male,66,incomplete_fund,0.169330927,dont_know,,0.411528984,0,1,0,5,dont_know,0,0
270460,female,71,incomplete_fund,0.64054769,,b,0.461909697,0,1,0,5,a,0,1
270460,male,68,incomplete_fund,0.754230467,,b,0.951002124,1,1,0,1,a,0,1
270460,female,80,no_educ,0.766206128,,b,0.383649554,0,1,0,2,dont_know,1,1
270460,male,45,fund,0.857836593,,b,0.495722503,0,1,0,2,b,0,1
270460,female,65,incomplete_fund,0.691209107,,a,0.708126471,1,2,1,5,b,0,0
270460,female,78,incomplete_fund,0.266763662,a,,0.393309272,0,0,0,1,dont_know,1,1
270460,female,34,no_educ,0.768905579,,b,0.004649415,0,1,0,2,b,1,1
270460,female,52,no_educ,0.120077838,b,,0.240649887,0,1,0,2,b,0,0
270460,female,42,incomplete_fund,0.777803865,,a,0.86593997,1,2,0,6,a,1,1
270460,female,33,fund,0.427005017,b,,0.536452288,1,1,0,4,a,1,0
270460,male,33,medio,0.330461936,a,,0.341540002,0,3,0,199,a,0,1
270915,male,19,incomplete_medio,0.870445613,,b,0.241590517,0,1,0,3,a,1,0
270915,female,48,incomplete_fund,0.416668256,dont_know,,0.13069218,0,1,0,5,b,1,0
270915,female,35,incomplete_medio,0.048462413,a,,0.343523507,0,1,0,2,a,1,1
270915,female,31,no_educ,0.890086043,,a,0.511211366,1,2,0,4,dont_know,1,0
270630,female,50,incomplete_fund,0.292203246,b,,0.182932325,0,1,0,2,dont_know,1,0
270630,male,58,no_educ,0.078651574,a,,0.061323247,0,1,NA,3,b,1,0
270630,female,41,incomplete_fund,0.389950438,b,,0.943619349,1,2,0,2,b,0,1
270630,male,43,incomplete_fund,0.62829862,,dont_know,0.355750047,0,1,NA,3,b,0,1
270630,female,20,medio,0.558504551,,a,0.520966442,1,1,1,2,dont_know,1,1
270630,male,39,no_educ,0.931286428,,dont_know,0.311639013,0,1,0,1,b,1,1
270630,female,64,incomplete_fund,0.578804596,,b,0.280381215,0,1,0,5,b,0,0
270630,female,24,incomplete_fund,0.213402856,a,,0.307065857,0,0,0,6,b,0,1
270630,female,34,fund,0.249255627,b,,0.92393894,1,1,0,6,b,1,1
270630,female,50,incomplete_fund,0.516591669,,b,0.119552952,0,1,0,3,a,1,1
270630,male,72,incomplete_fund,0.98306859,,a,0.47614792,0,1,1,1,a,1,1
270630,male,60,incomplete_fund,0.917136938,,b,0.549440835,1,1,0,1,b,0,1
270915,female,59,incomplete_univ,0.996415782,,b,0.88661452535NA3,1,2,1,2,a,1,1
270630,male,43,incomplete_fund,0.374519647,a,,0.625867194,1,1,0,3,dont_know,0,1
270630,female,52,incomplete_fund,0.882411686,,a,0.583879459,1,1,0,6,a,0,1
270630,male,42,no_educ,0.695318557,,a,0.682520451,1,2,0,5,a,0,1
270630,female,48,incomplete_fund,0.137299079,b,,0.346657296,0,1,0,1,a,1,1
270630,male,37,no_educ,0.165491365,b,,0.395508903,0,2,0,3,a,1,0
270630,female,29,incomplete_fund,0.018796205,dont_know,,0.941716888,1,1,0,1,dont_know,1,1
270630,male,51,no_educ,0.08100902,b,,0.66298215,1,2,0,1,a,0,1
270630,female,53,incomplete_fund,0.722188331,,b,0.55404494,1,1,0,6,b,1,1
270915,male,19,medio,0.740855895,,b,0.893614283,1,0,0,3,a,1,0
270915,female,35,medio,0.907053574,,b,0.355659766,0,1,0,4,b,1,1
270915,male,19,medio,0.377009549,b,,0.810940683,1,3,0,4,b,0,0
270915,female,40,incomplete_fund,0.192880899,b,,0.51187943,1,1,0,1,a,0,1
270915,female,NA,incomplete_medio,0.188060671,a,,0.020930559,0,1,0,2,a,1,0
270915,male,37,incomplete_medio,0.987426041,,b,0.366768996,0,3,0,6,b,1,1
270915,female,22,medio,0.134685667,b,,0.761398319,1,0,1,3,a,0,1
270915,female,18,incomplete_medio,0.997184882,,b,0.207528162,0,1,0,12,a,0,0
270915,male,35,incomplete_fund,0.306024181,a,,0.286805659,0,1,1,2,a,1,1
270915,female,38,no_educ,0.908916702,,a,0.807241605,1,4,1,2,a,1,1
270915,female,20,medio,0.923776254,,b,0.106287218,0,1,0,5,b,1,1
270915,female,37,incomplete_fund,0.113235106,a,,0.068330468,0,2,0,1,b,1,0
270915,female,54,no_educ,0.934112878,,b,0.477802374,0,2,0,2,dont_know,1,0
270915,female,27,incomplete_fund,0.578130372,,b,0.58226687,1,1,0,4,b,0,1
270915,male,35,medio,0.126108367,a,,0.441301602,0,1,0,2,a,1,1
270460,female,26,fund,0.67789915,,b,0.170087823,0,2,0,23,a,0,1
270050,female,71,incomplete_fund,0.243199567,a,,0.526015098,1,0,1,2,b,0,1
270460,male,45,incomplete_fund,0.923049407,,b,0.166200206,0,1,0,23,a,0,1
270630,male,34,no_educ,0.361993849,b,,0.640512078,1,2,0,3,b,0,1
270790,female,32,fund,0.47313897,b,,0.914354256,1,2,0,3,a,1,1
270460,female,18,incomplete_medio,0.825293362,,b,0.669706484,1,0,0,4,b,1,0
270550,female,26,complete_univ,0.272548613,a,,0.517114588,1,2,0,1,b,1,1
270550,female,26,complete_univ,0.272548613,a,,0.517114588,1,2,0,6,b,1,1
270460,male,45,incomplete_fund,0.923049407,,b,0.166200206,0,1,0,4,a,1,1
270520,female,28,incomplete_fund,0.125647305,a,,0.671895488,1,1,0,12,a,1,1
270460,male,22,medio,0.320573735,a,,0.502924916,1,2,NA,2,a,1,0
270790,female,20,incomplete_medio,0.968008637,,b,0.535959133,1,1,0,5,b,0,0
270790,female,33,fund,0.013053391,a,,0.575166212,1,1,0,4,a,0,0
270790,female,39,medio,0.691979591,,b,0.358667662,0,1,0,3,a,0,1
270790,male,25,incomplete_fund,0.094353642,a,,0.010544567,0,2,0,3,a,1,1
270050,female,47,incomplete_fund,0.310697963,a,,0.747854518,1,1,0,4,b,1,1
270050,female,32,incomplete_medio,0.98253789,,b,0.542293988,1,2,1,2,a,0,0
270050,male,29,incomplete_medio,0.510982963,,b,0.110963186,0,1,0,1,b,1,0
270050,male,45,incomplete_fund,0.059434809,a,,0.494303894,0,1,0,2,b,0,0
270050,female,22,medio,0.224719373,b,,0.797476567,1,2,1,2,a,0,1
270050,male,50,incomplete_fund,0.409678695,a,,0.595306116,1,1,1,6,b,0,0
270050,female,30,fund,0.884540803,,a,0.93494162386NA4,1,1,0,4,a,0,0
270050,male,63,incomplete_fund,0.03150355,b,,0.089713349,0,1,0,2,a,0,0
270050,male,22,medio,0.645843044,,b,0.214223538,0,2,0,1,a,1,0
270050,male,18,medio,0.796678481,,b,0.530142705,1,1,0,1,b,1,1
270050,female,34,incomplete_medio,0.997572862,,a,0.166467398,0,1,0,4,a,1,1
270050,female,19,medio,0.977301483,,b,0.665755339,1,2,0,5,a,0,0
270050,male,52,incomplete_medio,0.854309665,,b,0.780536135,1,2,NA,2,a,0,1
270050,female,68,incomplete_fund,0.338338999,b,,0.116172439,0,0,0,4,a,1,1
270050,male,49,fund,0.073083868,a,,0.089454619,0,2,0,1,b,1,1
270050,male,40,medio,0.192078016,a,,0.287815187,0,2,1,5,a,1,1
270050,female,24,medio,0.348278452,b,,0.207747763,0,2,0,3,a,0,1
270050,male,31,fund,0.464621474,b,,0.77995589,1,1,0,3,b,0,0
270050,male,27,medio,0.766985855,,b,0.242775223,0,2,1,5,a,1,1
270050,female,34,medio,0.252131765,a,,0.995234239,1,2,NA,1,a,1,1
270050,male,19,medio,0.945467027,,b,0.866340847,1,2,0,3,a,1,0
270050,female,48,medio,0.970481403,,b,0.938785026,1,2,0,6,b,0,1
270050,male,20,incomplete_medio,0.57282833,,a,0.903346012,1,2,0,5,b,1,1
270050,female,35,medio,0.412100048,a,,0.3130451,0,1,0,1,a,0,0
270050,male,40,incomplete_fund,0.720726601,,a,0.4714122,0,1,1,6,b,0,1
